1
0.1
0.01
0.001
0.0001
0.00001
0.000001
0.0000001
0.00000001
0.000000001
0.0000000001
0.00000000001
0.000000000001
0.0000000000001
0,007251	0,006659	0,071146	0,014936	0,021586	0,004451	0,003474	0,020492	0,049391	0,030362	0,025346	0,022287	0,004409	-0,003331
0,007197	0,006737	0,071162	0,018096	0,02126	0,008449	0,001725	0,021111	0,049201	0,030054	0,025117	0,021568	0,004688	-0,003434
0,006457	0,00859	0,069964	0,015313	0,021345	0,006432	0,004733	0,023462	0,051159	0,031828	0,027483	0,023386	0,003415	-0,002934
0,0069	0,008883	0,074244	0,016979	0,019965	0,006897	0,006152	0,021701	0,053439	0,034296	0,027026	0,02359	0,007338	-0,00612
0,009564	0,003889	0,075638	0,015452	0,02147	0,007827	0,007885	0,02842	0,051256	0,038223	0,029765	0,025088	0,004804	-0,003369
0,007107	0,005298	0,074932	0,014026	0,017519	0,006658	0,007371	0,024705	0,054554	0,041078	0,034586	0,026596	0,004704	-0,006945
0,003699	0,008994	0,073711	0,016451	0,020824	0,007737	0,005287	0,029661	0,056698	0,039935	0,034408	0,026714	0,004734	-0,007556
0,003348	0,005061	0,070583	0,015428	0,022159	0,006288	0,007031	0,028979	0,056181	0,038979	0,037663	0,029749	0,006615	-0,004303
0,009465	0,004674	0,073301	0,018366	0,023334	0,010307	0,005699	0,033292	0,059198	0,040805	0,038688	0,031318	0,006532	-0,005459
0,00637	0,004219	0,072043	0,015662	0,020771	0,010932	0,007633	0,028694	0,058485	0,048164	0,036656	0,028612	0,005693	-0,004926
0,00752	0,004044	0,07256	0,014677	0,02146	0,009509	0,007443	0,031767	0,063878	0,04563	0,039655	0,029787	0,011103	-0,005955
0,008156	0,007835	0,070154	0,0174	0,023303	0,00691	0,010233	0,033206	0,066061	0,051675	0,040971	0,032754	0,009093	-0,002636
0,004002	0,007579	0,074245	0,014127	0,020735	0,008473	0,006438	0,032292	0,064772	0,053023	0,041859	0,035928	0,01032	-0,003751
0,007392	0,008038	0,07177	0,01567	0,022982	0,007182	0,007344	0,03586	0,068296	0,054007	0,042489	0,035802	0,010266	-0,003204
0,005896	0,008426	0,071637	0,019073	0,021119	0,008495	0,008255	0,039684	0,068106	0,054381	0,046295	0,037108	0,013312	-0,003312
0,007925	0,011483	0,07753	0,0171	0,020059	0,008394	0,010677	0,03898	0,071615	0,053819	0,048405	0,042162	0,006823	-0,00141
0,004792	0,00706	0,074335	0,01768	0,020908	0,008104	0,007767	0,042615	0,073214	0,060918	0,052219	0,040926	0,013186	-0,00157
0,006831	0,00878	0,07053	0,018306	0,021369	0,008633	0,013837	0,045822	0,076719	0,057954	0,055275	0,045549	0,009169	-0,002056
0,004439	0,009775	0,07388	0,014462	0,02146	0,006638	0,009429	0,045131	0,075853	0,063963	0,054538	0,045156	0,012565	-0,003053
0,007439	0,008811	0,075733	0,01418	0,023425	0,008573	0,010707	0,045045	0,081466	0,066501	0,06008	0,045288	0,012121	-0,001886
0,007223	0,007981	0,078031	0,013543	0,020229	0,007082	0,013949	0,050598	0,080159	0,074402	0,063895	0,049147	0,015069	-0,004949
0,010015	0,008676	0,076369	0,015069	0,020489	0,00931	0,008417	0,05082	0,087425	0,076398	0,063659	0,051716	0,016091	-0,004729
0,007692	0,009609	0,076701	0,016994	0,025428	0,010379	0,012157	0,051832	0,0902	0,077171	0,06598	0,054925	0,015154	-0,002264
0,00717	0,006855	0,071404	0,014089	0,022203	0,009294	0,016265	0,056244	0,095089	0,080132	0,070444	0,057699	0,014556	-0,002172
0,011656	0,005292	0,075279	0,014592	0,024336	0,012063	0,012135	0,060324	0,100157	0,081211	0,076458	0,057539	0,020234	-0,003395
0,006339	0,009743	0,07315	0,017348	0,020516	0,009632	0,014439	0,060297	0,097857	0,088804	0,079039	0,059741	0,01912	-0,002203
0,009628	0,007005	0,076327	0,014962	0,02275	0,008243	0,014994	0,067128	0,101731	0,089948	0,083134	0,062846	0,018075	-0,002674
0,009192	0,007101	0,071605	0,02175	0,023627	0,009677	0,014293	0,068858	0,107644	0,0939	0,085547	0,065184	0,024341	-0,003085
0,009995	0,010558	0,076738	0,019578	0,021821	0,008248	0,01298	0,071836	0,111237	0,101054	0,087206	0,069548	0,021957	-0,001778
0,009594	0,010337	0,075584	0,018455	0,023751	0,008423	0,017612	0,076828	0,117589	0,107533	0,08895	0,07242	0,025629	-0,00123
0,012085	0,009323	0,076982	0,015942	0,021797	0,012411	0,018241	0,080577	0,118762	0,102741	0,09652	0,074512	0,023203	-0,00079
0,009862	0,010186	0,075257	0,01499	0,02166	0,010848	0,017053	0,081411	0,121596	0,112309	0,100135	0,07836	0,023545	-0,001754
0,009078	0,010857	0,077125	0,015427	0,022399	0,011904	0,020057	0,08513	0,128127	0,117921	0,106496	0,083671	0,024879	-0,001522
0,008918	0,010249	0,074762	0,018444	0,024372	0,010875	0,018035	0,090138	0,133445	0,122133	0,111737	0,084798	0,026016	-0,004786
0,008645	0,009674	0,073282	0,018249	0,025049	0,011261	0,018474	0,095962	0,138197	0,129054	0,113254	0,08769	0,029855	-0,002253
0,011515	0,011062	0,075233	0,015625	0,022611	0,012084	0,024002	0,097719	0,138455	0,13327	0,120873	0,094653	0,031111	-0,002253
0,010969	0,007964	0,074882	0,016137	0,027619	0,011353	0,021889	0,102146	0,148073	0,141056	0,125263	0,097831	0,035044	0,000573
0,011279	0,00822	0,077602	0,017445	0,026334	0,014013	0,021347	0,106422	0,151819	0,147378	0,13041	0,101154	0,035076	-0,001405
0,010953	0,010294	0,074375	0,019436	0,026198	0,012177	0,023977	0,112054	0,157683	0,152843	0,136356	0,108973	0,036221	-0,00215
0,009636	0,012376	0,073528	0,018762	0,027116	0,012676	0,025668	0,111451	0,165865	0,160084	0,14465	0,111162	0,036539	-0,001009
0,011277	0,012659	0,075613	0,019223	0,026941	0,009449	0,026244	0,121633	0,173379	0,17225	0,149188	0,116025	0,039954	-0,002232
0,012833	0,008865	0,074236	0,021854	0,023274	0,013293	0,027266	0,1277	0,179052	0,173805	0,15687	0,119257	0,038307	-0,000486
0,011705	0,010222	0,0793	0,020533	0,029469	0,012366	0,027802	0,129098	0,18868	0,180617	0,160893	0,122883	0,042425	0,000639
0,011961	0,012971	0,076601	0,01881	0,026014	0,013881	0,027141	0,140172	0,19582	0,186409	0,171541	0,130493	0,043733	-0,00165
0,012473	0,011958	0,078213	0,02199	0,026721	0,011947	0,032063	0,14595	0,202123	0,199514	0,17861	0,136863	0,044672	0,000966
0,012921	0,011603	0,079891	0,019052	0,024263	0,01352	0,033808	0,152068	0,210498	0,205074	0,184576	0,141781	0,048052	0,000582
0,011825	0,016624	0,076858	0,01824	0,025311	0,013121	0,036013	0,161168	0,217684	0,216393	0,196858	0,149294	0,048577	-0,000636
0,011704	0,013953	0,077508	0,017817	0,025873	0,01446	0,037508	0,166502	0,224845	0,224088	0,200572	0,156056	0,052241	0,001653
0,013067	0,012217	0,079268	0,020002	0,027052	0,016066	0,038087	0,173395	0,231731	0,233183	0,21234	0,165037	0,0542	0,000738
0,014299	0,012538	0,079953	0,018904	0,028059	0,014912	0,036401	0,179595	0,240882	0,243201	0,220713	0,1704	0,058744	-0,000506
0,015053	0,014226	0,078329	0,019733	0,028957	0,017579	0,039219	0,186459	0,252231	0,253131	0,228843	0,175692	0,059083	0,002376
0,013878	0,012539	0,079324	0,022156	0,027167	0,016951	0,042598	0,192954	0,260728	0,263413	0,240354	0,181818	0,06332	0,002261
0,015521	0,014806	0,077875	0,020835	0,027893	0,017795	0,041915	0,197738	0,269084	0,272821	0,249638	0,190909	0,063967	0,003258
0,016842	0,012393	0,082907	0,019024	0,029008	0,017885	0,042972	0,208457	0,279068	0,287065	0,2564	0,198592	0,065438	0,002384
