1
0.1
0.01
0.001	
0.0001
0.00001	
0.000001
0.0000001	
0.00000001
0.000000001	
0.0000000001
0.00000000001
0.000000000001
0,00403	0,001082	-0,000084	0,000669	-0,000016	-0,061396	-0,007337	-0,000185	-0,000698	0,00238	-0,003939	0,00055	-0,016465
0,004565	0,000531	-0,00003	0,001149	-0,000137	-0,062559	-0,007732	0,000965	-0,000928	0,003589	-0,003887	0,000089	-0,017162
0,004346	0,000547	0,001045	-0,000449	0,000264	-0,06297	-0,007605	-0,00107	-0,00119	0,003687	-0,002716	0,001199	-0,016878
0,008915	0,003285	-0,001423	-0,000199	-0,000074	-0,060535	-0,005506	0,000846	-0,000962	0,001958	-0,003464	-0,000075	-0,01516
0,008081	0,003271	0,00225	-0,003902	0,001753	-0,058345	-0,005957	0,004677	-0,000239	0,004715	-0,004411	0,002372	-0,014735
0,005553	-0,001411	0,000889	0,002298	0,003065	-0,057524	-0,010535	0,003756	-0,000092	0,000402	-0,000416	-0,000627	-0,015555
0,006281	0,001048	-0,003334	0,003962	0,000872	-0,059354	-0,008954	0,002653	-0,005111	0,003383	-0,002698	-0,000216	-0,013492
0,009813	-0,002126	-0,000707	-0,002254	-0,000165	-0,057088	-0,008455	0,003698	-0,000853	0,001237	-0,004519	0,001342	-0,01508
0,004342	0,00062	0,002739	-0,001198	-0,001554	-0,055597	-0,009002	0,000266	0,000715	0,004815	-0,004605	0,002899	-0,012499
0,007666	0,003892	-0,002395	0,000918	0,003884	-0,053094	-0,00149	-0,000652	-0,000135	0,004748	-0,004458	0,006099	-0,017809
0,007435	0,001007	-0,002568	0,002321	-0,000063	-0,057955	-0,009795	-0,001961	-0,004632	0,000441	-0,006726	-0,00151	-0,017581
0,008791	0,001585	0,000979	0,001395	0,002428	-0,05396	-0,007414	-0,000416	0,000075	0,002512	-0,006596	0,001051	-0,013683
0,009385	0,004977	-0,001268	0,000234	0,003109	-0,059525	-0,007702	0,003414	-0,004407	0,001354	-0,004002	0,003456	-0,016905
0,01295	0,003249	-0,000967	0,002505	0,001087	-0,058379	-0,006413	-0,001751	-0,00165	0,001032	-0,003511	0,001154	-0,017031
0,010356	0,001651	-0,000692	-0,000495	-0,00205	-0,057995	-0,006513	0,000655	0,000914	0,005006	-0,003308	0,00155	-0,020802
0,015741	-0,000154	0,001382	0,001996	0,001439	-0,058401	-0,006062	0,003527	-0,000693	0,006062	-0,006713	0,003784	-0,018089
0,012291	0,004655	0,002596	-0,001755	0,000628	-0,061131	-0,0072	-0,0006	0,000279	0,003872	-0,00467	0,001921	-0,014838
0,015826	0,000338	-0,000216	0,000117	0,001276	-0,059122	-0,00805	-0,000926	-0,002656	0,003825	-0,002513	0,003387	-0,017572
0,014935	-0,001342	0,002778	0,00189	0,000773	-0,059695	-0,009408	0,002532	0,002934	0,000589	-0,00235	0,002512	-0,015067
0,015124	0,005326	0,000699	0,004424	-0,000144	-0,056298	-0,007957	0,00222	-0,003809	0,003002	-0,003381	0,000603	-0,01564
0,018383	0,000419	-0,003415	0,003592	0,00026	-0,06322	-0,00823	-0,001154	0,000277	0,003064	-0,004021	0,003873	-0,018706
0,018042	0,003789	0,003117	0,002502	0,003834	-0,056557	-0,009415	0,00469	0,00056	0,007076	-0,006744	0,00081	-0,015993
0,022703	0,001232	-0,000379	0,005445	0,001481	-0,057997	-0,008595	0,000308	0,001763	0,001178	-0,006338	0,001776	-0,015215
0,02106	0,003399	-0,000962	0,002493	-0,001446	-0,056062	-0,007969	-0,004147	-0,002947	0,003959	-0,004042	0,001209	-0,011935
0,026382	0,003344	-0,003096	-0,000806	0,001318	-0,056139	-0,004904	-0,000952	-0,000909	0,003047	-0,002834	0,00111	-0,017636
0,025855	0,004281	-0,003682	-0,001984	-0,003126	-0,058479	-0,00957	0,000001	-0,00147	0,000951	0,000257	0,002231	-0,014861
0,029881	0,005722	-0,001801	0,002112	0,00249	-0,058398	-0,00805	-0,00098	0,000429	0,000129	-0,00417	-0,002115	-0,013464
0,032529	0,003908	-0,001377	-0,000213	0,000859	-0,055965	-0,009482	0,000259	-0,001056	0,004182	-0,002891	-0,001163	-0,01369
0,03604	-0,000419	0,001163	0,000677	-0,002673	-0,059057	-0,0056	-0,001947	0,000208	0,004188	-0,005538	0,005768	-0,017117
0,040487	0,006414	0,000207	0,001916	0,000492	-0,058029	-0,005546	0,000762	0,000604	0,005327	-0,004738	0,002124	-0,011577
0,043271	0,005044	0,001225	0,00327	0,005083	-0,061513	-0,005317	0,002483	-0,0041	0,004655	-0,005975	0,001904	-0,017064
0,046103	0,005108	-0,001523	0,006332	0,000671	-0,057514	-0,012966	0,004657	-0,001756	0,003243	-0,002605	0,001082	-0,015675
0,050434	0,008287	-0,000873	-0,000027	0,002184	-0,061156	-0,010244	-0,000258	-0,003642	0,001188	-0,001813	-0,002794	-0,014237
0,053224	0,009268	-0,001081	-0,001167	-0,000773	-0,059397	-0,008659	0,00675	-0,001097	0,007425	-0,006179	-0,003282	-0,014117
0,056684	0,006279	-0,000893	0,001127	-0,001678	-0,060699	-0,005047	0,006009	0,003502	0,002718	-0,001668	-0,002253	-0,017209
0,069016	0,006662	0,000157	0,002514	-0,002225	-0,05576	-0,01046	-0,001442	-0,00215	0,006926	-0,001225	-0,000944	-0,013208
0,07087	0,003028	0,002627	0,00246	-0,001846	-0,056417	-0,006392	0,002109	-0,000258	0,001828	-0,005941	-0,00162	-0,015749
0,075688	0,008329	-0,001252	0,002068	0,002416	-0,053964	-0,005411	0,000962	-0,000574	0,00183	-0,003525	-0,000247	-0,01582
0,083981	0,00375	0,00131	0,002245	0,003498	-0,051748	-0,006171	0,00217	0,000445	0,003171	-0,003736	0,000014	-0,016794
0,086258	0,007627	0,001302	-0,00134	-0,00068	-0,056587	-0,008755	0,000397	0,001189	0,00516	-0,004245	0,001076	-0,016555
0,09756	0,012286	0,005149	0,00135	0,000213	-0,055102	-0,004657	-0,000696	0,000366	0,001097	-0,004333	0,002891	-0,012905
0,104364	0,011109	0,001336	0,000415	0,000818	-0,057309	-0,004346	0,001087	0,002177	0,006339	-0,005713	0,001238	-0,013787
0,110824	0,013772	-0,000189	-0,000349	-0,001921	-0,062104	-0,007324	0,000365	-0,002071	-0,000975	0,001564	0,002665	-0,014041
0,119331	0,011406	0,002017	0,002605	0,002192	-0,056638	-0,007112	0,001507	-0,004428	0,003708	-0,004992	0,001577	-0,012737
0,130396	0,012021	-0,000468	0,004476	-0,000707	-0,056151	-0,006645	-0,001451	0,00152	0,002981	-0,003958	0,002056	-0,014533
0,135843	0,013268	0,001073	-0,00054	0,002507	-0,058751	-0,008182	0,007048	0,001491	0,004134	-0,001324	0,002068	-0,013787
0,151937	0,013825	-0,002635	0,002083	0,001599	-0,061767	-0,007226	-0,001443	-0,002196	0,004156	0,002209	0,000444	-0,016619
0,164761	0,014666	-0,000219	0,001773	0,001491	-0,06039	-0,005141	-0,000931	0,002497	0,003425	-0,001183	0,000335	-0,011453
0,171964	0,013092	0,000249	0,002213	-0,001437	-0,056536	-0,006703	0,000753	0,001338	0,002416	-0,000138	0,001309	-0,017267
0,185852	0,015306	0,001449	0,000027	-0,001419	-0,056805	-0,001828	-0,000752	0,002647	0,002172	-0,001425	0,000275	-0,011037
0,196548	0,017012	0,002868	0,002781	0,004802	-0,054217	-0,003752	0,003247	-0,002206	0,004865	-0,002411	0,002742	-0,016548
0,214628	0,022205	-0,001672	-0,000208	0,002223	-0,055961	-0,007814	0,003792	0,000011	0,001636	-0,001641	-0,001649	-0,011548
