202	699	0,006162	98,5911
203	698	0,006146	98,5949
204	697	0,006219	98,5782
205	696	0,006252	98,5708
206	695	0,006305	98,5586
207	694	0,006205	98,5814
208	693	0,006274	98,5658
209	692	0,006291	98,5619
210	691	0,006324	98,5543
211	690	0,006387	98,5401
212	689	0,00641	98,5349
213	688	0,006521	98,5098
214	687	0,006474	98,5203
215	686	0,006541	98,5052
216	685	0,006592	98,4937
217	684	0,006673	98,4753
218	683	0,006732	98,4619
219	682	0,006785	98,4498
220	681	0,00678	98,4509
221	680	0,006842	98,4369
222	679	0,006918	98,4198
223	678	0,006996	98,4021
224	677	0,007032	98,3938
225	676	0,00711	98,3763
226	675	0,007212	98,353
227	674	0,007284	98,3368
228	673	0,007389	98,313
229	672	0,007452	98,2987
230	671	0,007555	98,2754
231	670	0,007725	98,237
232	669	0,007817	98,2161
233	668	0,007962	98,1833
234	667	0,008058	98,1616
235	666	0,008195	98,1308
236	665	0,008356	98,0943
237	664	0,008532	98,0546
238	663	0,008636	98,0312
239	662	0,008819	97,9898
240	661	0,008929	97,965
241	660	0,009138	97,9179
242	659	0,009375	97,8644
243	658	0,009563	97,8222
244	657	0,009793	97,7702
245	656	0,010016	97,7201
246	655	0,010088	97,7039
247	654	0,010361	97,6426
248	653	0,010564	97,5968
249	652	0,010698	97,5668
250	651	0,010952	97,5098
251	650	0,011277	97,4368
252	649	0,011466	97,3943
253	648	0,011726	97,3362
254	647	0,011948	97,2863
255	646	0,01219	97,2321
256	645	0,012403	97,1844
257	644	0,012728	97,1117
258	643	0,012995	97,0522
259	642	0,013174	97,0122
260	641	0,013471	96,9457
261	640	0,013754	96,8827
262	639	0,014034	96,8202
263	638	0,014194	96,7845
264	637	0,014393	96,7403
265	636	0,014728	96,6656
266	635	0,014896	96,6283
267	634	0,015043	96,5956
268	633	0,015347	96,528
269	632	0,01561	96,4696
270	631	0,01566	96,4584
271	630	0,015894	96,4065
272	629	0,016105	96,3595
273	628	0,016317	96,3126
274	627	0,01646	96,2809
275	626	0,016543	96,2624
276	625	0,016699	96,2279
277	624	0,016886	96,1864
278	623	0,016928	96,1772
279	622	0,017075	96,1446
280	621	0,017263	96,103
281	620	0,017371	96,0792
282	619	0,017231	96,1102
283	618	0,017412	96,07
284	617	0,017473	96,0566
285	616	0,01752	96,0461
286	615	0,017514	96,0474
287	614	0,017662	96,0148
288	613	0,01755	96,0395
289	612	0,017615	96,0251
290	611	0,01761	96,0263
291	610	0,017564	96,0364
292	609	0,017469	96,0574
293	608	0,017561	96,0371
294	607	0,017503	96,05
295	606	0,017459	96,0597
296	605	0,01746	96,0594
297	604	0,017386	96,0757
298	603	0,017201	96,1167
299	602	0,0173	96,0949
300	601	0,017193	96,1184
301	600	0,017257	96,1044
302	599	0,017119	96,1349
303	598	0,017111	96,1366
304	597	0,016991	96,1632
305	596	0,017093	96,1407
306	595	0,017089	96,1415
307	594	0,017051	96,15
308	593	0,017076	96,1443
309	592	0,01707	96,1458
310	591	0,017234	96,1095
311	590	0,017211	96,1146
312	589	0,017366	96,0802
313	588	0,017391	96,0748
314	587	0,017443	96,0632
315	586	0,017598	96,029
316	585	0,017803	95,9835
317	584	0,018081	95,9221
318	583	0,01828	95,8782
319	582	0,018458	95,839
320	581	0,018783	95,7673
321	580	0,018993	95,721
322	579	0,019237	95,6672
323	578	0,019538	95,6009
324	577	0,0198	95,5433
325	576	0,020319	95,4291
326	575	0,020713	95,3425
327	574	0,021183	95,2394
328	573	0,02174	95,1174
329	572	0,022384	94,9764
330	571	0,022997	94,8425
331	570	0,023798	94,6677
332	569	0,024635	94,4855
333	568	0,025582	94,2796
334	567	0,026499	94,0807
335	566	0,027706	93,8197
336	565	0,028939	93,5537
337	564	0,03031	93,2589
338	563	0,031799	92,9396
339	562	0,033334	92,6117
340	561	0,035353	92,1821
341	560	0,037307	91,7684
342	559	0,03941	91,3251
343	558	0,041698	90,8453
344	557	0,044116	90,3409
345	556	0,046683	89,8085
346	555	0,049505	89,2268
347	554	0,052512	88,6111
348	553	0,055829	87,9369
349	552	0,05913	87,2711
350	551	0,062773	86,5421
351	550	0,066501	85,8023
352	549	0,070775	84,9621
353	548	0,075211	84,0987
354	547	0,079927	83,1904
355	546	0,085032	82,2183
356	545	0,090435	81,2016
357	544	0,096247	80,1222
358	543	0,102151	79,0404
359	542	0,108782	77,8428
360	541	0,115836	76,5886
361	540	0,123261	75,2903
362	539	0,130768	74
363	538	0,138604	72,6769
364	537	0,147146	71,2614
365	536	0,155977	69,8269
366	535	0,164547	68,4625
367	534	0,173917	67,0012
368	533	0,184083	65,4511
369	532	0,194811	63,8541
370	531	0,205825	62,2551
371	530	0,217118	60,6571
372	529	0,228552	59,081
373	528	0,240476	57,4809
374	527	0,252932	55,8558
375	526	0,265573	54,2534
376	525	0,278845	52,6205
377	524	0,293159	50,9145
378	523	0,307636	49,2452
379	522	0,322566	47,581
380	521	0,338095	45,9098
381	520	0,354598	44,1979
382	519	0,370758	42,5836
383	518	0,386866	41,0331
384	517	0,403251	39,5138
385	516	0,419561	38,0574
386	515	0,435759	36,6641
387	514	0,451818	35,3331
388	513	0,468035	34,0381
389	512	0,485657	32,6846
390	511	0,503623	31,3601
391	510	0,521667	30,0838
392	509	0,540033	28,8381
393	508	0,558613	27,6304
394	507	0,576854	26,4939
395	506	0,595112	25,4032
396	505	0,61315	24,3697
397	504	0,631319	23,3712
398	503	0,649579	22,4089
399	502	0,668637	21,4468
400	501	0,688441	20,4908
401	500	0,706682	19,648
402	499	0,724977	18,8375
403	498	0,742552	18,0904
404	497	0,759895	17,3822
405	496	0,777601	16,6878
406	495	0,793965	16,0707
407	494	0,810493	15,4706
408	493	0,826607	14,9071
409	492	0,842075	14,3855
410	491	0,857457	13,8849
411	490	0,872911	13,3995
412	489	0,887502	12,9568
413	488	0,902385	12,5203
414	487	0,916222	12,1277
415	486	0,930066	11,7472
416	485	0,943781	11,382
417	484	0,956913	11,043
418	483	0,969073	10,7381
419	482	0,98085	10,4508
420	481	0,992372	10,1772
421	480	1,003423	9,9215
422	479	1,012669	9,7125
423	478	1,022075	9,5044
424	477	1,030547	9,3208
425	476	1,038171	9,1586
426	475	1,04541	9,0072
427	474	1,051215	8,8876
428	473	1,057481	8,7603
429	472	1,063084	8,648
430	471	1,067866	8,5533
431	470	1,071871	8,4748
432	469	1,075158	8,4109
433	468	1,078147	8,3532
434	467	1,080509	8,3079
435	466	1,082012	8,2792
436	465	1,083625	8,2485
437	464	1,083709	8,2469
438	463	1,084089	8,2397
439	462	1,083425	8,2523
440	461	1,081901	8,2813
441	460	1,08066	8,305
442	459	1,077757	8,3607
443	458	1,075483	8,4046
444	457	1,072286	8,4667
445	456	1,068171	8,5473
446	455	1,064886	8,6122
447	454	1,061205	8,6855
448	453	1,056347	8,7832
449	452	1,051577	8,8802
450	451	1,046322	8,9883
451	450	1,040968	9,0998
452	449	1,032958	9,2692
453	448	1,0269	9,3994
454	447	1,021112	9,5255
455	446	1,014785	9,6653
456	445	1,008566	9,8047
457	444	1,002164	9,9503
458	443	0,995343	10,1078
459	442	0,988324	10,2725
460	441	0,98058	10,4573
461	440	0,973067	10,6398
462	439	0,965568	10,8251
463	438	0,959042	10,989
464	437	0,951671	11,1771
465	436	0,944106	11,3735
